,Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Years_Of_Establishment,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Size_Unknown,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Item_Type_Code_Drink,Item_Type_Code_Food,Item_Type_Code_Non Consumable,Item_Fat_Content_Low Fat,Item_Fat_Content_N/A,Item_Fat_Content_Regular,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
7721,7.855,0.162205516,36.2848,1155.8288,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7722,19.35,0.076744561,113.4518,1593.9252,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7723,17.5,0.015591925,184.8266,2766.3990000000003,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7724,17.75,0.067639698,187.62400000000002,1491.392,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7725,13.15,0.056516755999999994,143.4812,854.8872,20,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
7726,5.365,0.140213762,173.7764,4637.9628,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7727,13.1,0.0060750069999999995,187.5898,2432.1674,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7728,7.075,0.022612742,97.0068,1944.136,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7729,9.3,0.06677066400000001,180.5292,2189.1504,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
7730,12.3,0.186250852,37.2874,176.437,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
7731,16.2,0.016639482,95.8726,1076.5986,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7732,18.85,0.040599962999999996,244.0144,5635.3312,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
7733,8.01,0.070533748,34.2532,467.3916,10,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
7734,15.85,0.01251245,38.748000000000005,79.896,34,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
7735,19.2,0.022807826,183.495,4577.375,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7736,17.35,0.041474232,93.0804,826.9236,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7737,7.05,0.055289464,222.5088,7158.6816,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7738,14.65,0.083698962,163.4552,2599.2832,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
7739,12.8,0.076045655,96.541,3765.099,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
7740,10.3,0.116366304,158.363,4068.038,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
7741,6.65,0.053279839,147.7734,2078.6276,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
7742,6.675,0.021648305,35.6874,952.7598,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
7743,6.69,0.037060755,176.83700000000002,1411.496,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7744,9.695,0.22460739899999999,223.1404,450.0808,34,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
7745,7.6,0.14269958800000002,171.7448,4431.5648,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7746,7.51,0.10372663900000001,110.6544,1901.5248,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
7747,17.25,0.158424516,62.4194,2291.0178,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7748,5.305,0.08234117,185.7608,1470.0864,34,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
7749,11.0,0.08784714099999999,156.863,2972.797,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7750,16.35,0.158562708,194.71099999999998,196.41099999999997,34,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
7751,17.25,0.047458754000000006,95.8068,1263.6884,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7752,12.15,0.015385857,208.9928,9678.0688,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
7753,8.519999999999998,0.047377447,150.6682,457.4046,34,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
7754,6.36,0.120443298,45.406000000000006,1118.5439999999999,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
7755,11.15,0.032229348,163.2526,1480.0734,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
7756,14.5,0.127638966,104.5332,2563.33,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7757,18.0,0.047473135,170.5422,3103.9596,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
7758,7.825,0.149986868,158.8288,1414.1592,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7759,14.85,0.102065622,254.2698,1775.6886,21,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
7760,9.0,0.11424304800000001,174.937,176.437,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
7761,20.5,0.019183756,83.7592,1403.5064,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7762,10.395,0.112324552,60.622,778.9860000000001,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7763,9.0,0.068153091,36.019,73.238,34,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
7764,13.3,0.071597469,60.8536,918.804,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7765,8.975,0.052473797,83.6224,3494.1184,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7766,19.35,0.076914745,114.8518,1707.777,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7767,16.5,0.079837509,102.1332,1743.0644,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7768,5.63,0.024520853999999998,102.8306,1986.0814,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7769,12.35,0.02678995,58.9246,926.7936,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
7770,9.8,0.024432767,116.4492,2780.3808,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
7771,5.305,0.047220267999999996,181.9608,2388.8904,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7772,18.5,0.045534457,146.3102,3645.255,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7773,10.695,0.06685022276750005,156.1972,1869.5664,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7774,6.525,0.090806457,86.4882,1631.8758,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
7775,12.35,0.033813351,198.1426,3757.1094,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7776,7.935,0.031730739,261.091,2366.919,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
7777,15.85,0.102262138,47.1744,90.5488,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
7778,5.615,0.055215979753846144,121.973,2463.46,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
7779,10.5,0.052511611,90.78299999999999,1258.362,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
7780,17.2,0.056713056,223.8088,5592.72,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7781,8.85,0.053950661,182.7292,4925.5884,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7782,13.1,0.044192372,180.3318,2345.6134,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7783,9.8,0.046958533,101.3016,2327.6368,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
7784,15.1,0.055829496,140.2496,2681.8424,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
7785,17.7,0.13498355,184.4924,3146.5708,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7786,14.65,0.06851294287337671,49.7692,837.5764,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7787,16.35,0.032538896,165.7842,2652.5472,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7788,19.85,0.005264755,264.5884,5829.7448,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7789,6.715,0.12183295599999999,43.5454,838.908,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7790,20.85,0.037403973,192.5478,2906.217,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7791,9.5,0.10400212,79.796,4074.696,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7792,17.1,0.05416243900000001,85.3566,1775.6886,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
7793,17.5,0.023876707999999996,258.6304,516.6608,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
7794,17.85,0.065797601,147.805,1947.465,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
7795,19.6,0.047857804000000004,45.077,605.878,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
7796,18.1,0.048703432000000005,125.9336,7158.6816,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
7797,12.5,0.006765149,41.7112,383.5008,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
7798,15.85,0.06121988,45.6744,633.8416,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7799,6.78,0.06851294287337671,227.4694,3197.1716,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7800,19.6,0.041563696000000004,47.6376,335.5632,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7801,17.5,0.098457814,171.7738,2432.8332,12,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
7802,20.75,0.108930629,160.9578,1444.1202,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7803,12.85,0.03046847,254.704,3036.048,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
7804,9.3,0.073288275,189.1846,382.1692,21,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
7805,17.75,0.097692448,242.4196,5543.4508,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
7806,17.0,0.135944247,171.5106,1539.9954,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7807,13.0,0.123089128,63.6484,65.2484,34,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
7808,4.555,0.034328578,110.1544,1230.3984,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7809,10.1,0.089688978,225.5088,1342.2528,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
7810,20.7,0.121709653,119.7466,2003.3922,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7811,8.785,0.020618957,153.0656,4170.5712,17,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
7812,17.75,0.163548055,239.3196,723.0588,21,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
7813,19.25,0.17819286399999998,54.9956,109.1912,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
7814,5.465,0.048625599000000005,129.2626,1311.626,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7815,17.6,0.170213676,89.5856,175.7712,34,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
7816,16.75,0.044829295,187.4556,7510.224,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
7817,9.695,0.11338767699999999,156.9604,1584.604,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
7818,17.75,0.058168807,249.575,499.35,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
7819,16.2,0.016650191,97.4726,1174.4712,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7820,20.35,0.151044881,79.2276,649.8208,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7821,8.185,0.038948125,115.4808,820.2656,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7822,20.5,0.020688968999999998,88.18299999999999,719.064,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
7823,8.42,0.11224978099999999,64.3168,703.0848,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
7824,10.0,0.046116319,141.81799999999998,838.908,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7825,7.5,0.050957715,122.4072,2572.6512,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
7826,6.42,0.053211728,177.6002,8417.7094,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
7827,10.6,0.011111713999999998,43.8454,671.1264,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7828,20.6,0.077029195,177.2344,892.172,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
7829,7.51,0.017344678999999998,230.801,5283.1230000000005,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
7830,16.2,0.019457372,153.9972,1246.3776,10,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
7831,20.25,0.012063121000000001,183.5924,2406.2012,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7832,12.15,0.079755214,36.6506,493.3578,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
7833,18.25,0.074830794,125.9046,4482.1656,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
7834,8.21,0.044917289000000006,88.5198,1133.8574,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
7835,6.63,0.018310141999999998,57.7588,57.2588,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
7836,6.935,0.041247932,101.8332,2255.7304,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7837,11.5,0.0204702,88.25399999999999,2510.0660000000003,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7838,15.0,0.161404914,185.8266,1844.266,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7839,7.825,0.186067862,255.4698,5073.396,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
7840,10.695,0.057792342999999996,61.4536,428.7752,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7841,18.85,0.0649425557990654,162.0578,3209.156,15,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
7842,12.1,0.061270647000000004,53.2614,386.8298,20,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
7843,8.945,0.087823675,261.091,3418.883,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7844,8.975,0.05281112,86.6224,1704.4479999999999,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7845,20.2,0.112495847,124.4046,1120.5414,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
7846,6.76,0.029100745,80.696,559.2719999999999,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7847,9.0,0.019546214,168.1474,4211.185,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
7848,20.2,0.112549008,123.1046,1120.5414,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
7849,19.0,0.061322312856043934,189.1872,567.2616,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
7850,15.1,0.019917598,129.431,3505.437,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7851,14.1,0.089817198,142.7496,3528.74,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7852,20.2,0.121442754,94.9752,1342.2528,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7853,11.395,0.069250192,232.9616,3515.4240000000004,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7854,7.365,0.159193194,92.712,3635.268,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
7855,19.7,0.061322312856043934,98.1726,978.7260000000001,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
7856,11.35,0.023209537000000002,183.3608,6064.1064,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7857,20.25,0.148372897,108.8938,3644.5892,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
7858,14.85,0.06812931539445295,187.7214,188.4214,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
7859,20.7,0.065689432,149.7366,151.1366,21,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
7860,5.15,0.061301149000000006,122.1388,2352.9372,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7861,19.1,0.117825569,43.2796,41.2796,34,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
7862,12.6,0.04152307,124.3072,5022.7952,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7863,10.1,0.024201905,114.915,2796.36,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7864,15.25,0.066269294,179.666,6471.576,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7865,10.5,0.01100413,167.1842,2984.1156,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7866,15.6,0.250560049,126.9994,385.4982,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
7867,14.65,0.099113429,52.8666,461.3994,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7868,6.885,0.140008554,108.7228,2542.0244,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7869,7.285,0.031278532000000005,176.0054,2626.5809999999997,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
7870,11.1,0.05373063,165.1526,1480.0734,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7871,19.85,0.025842951,48.6376,1677.816,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
7872,10.5,0.052555345999999996,89.68299999999999,988.7130000000001,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7873,8.485,0.10178199,104.699,103.199,34,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
7874,20.75,0.021293097,151.9024,2732.4432,17,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
7875,13.5,0.124668026,261.091,5522.811,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7876,11.85,0.050043472,164.6526,2137.8838,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7877,14.0,0.024468806000000003,41.1454,503.3448,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
7878,20.2,0.01181025,154.634,4287.752,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
7879,19.0,0.027028322999999996,127.0336,3962.8416,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
7880,16.0,0.17261532699999999,154.5972,1869.5664,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7881,20.2,0.06871772,155.563,469.389,34,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
7882,20.85,0.032421521,181.666,1438.128,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
7883,19.0,0.127983545,107.6622,1270.3464,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
7884,13.0,0.070288365,64.3484,2218.4456,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7885,10.0,0.07675510599999999,141.618,139.81799999999998,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
7886,17.5,0.052434201,103.999,1857.582,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
7887,17.75,0.053413906,181.766,179.766,34,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
7888,19.5,0.08301916299999999,180.2002,5193.9058,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7889,16.1,0.080010553,124.2362,377.5086,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
7890,8.6,0.069403341,91.2146,2554.0088,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
7891,7.42,0.025616191,188.1872,6239.8776,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7892,20.25,0.036326064,220.1482,3066.6748,22,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
7893,9.6,0.085434195,105.02799999999999,2556.672,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7894,11.1,0.010658153,83.0908,1593.9252,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7895,13.0,0.041994899,254.7014,5100.028,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
7896,17.7,0.011556918999999999,94.741,1641.1970000000001,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
7897,20.7,0.061322312856043934,74.3354,1880.885,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
7898,5.78,0.12411034900000001,262.3568,790.9704,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
7899,5.325,0.139244918,53.0298,377.5086,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7900,7.5,0.032599801,238.1906,3327.6684,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
7901,11.6,0.157075658,166.6474,4211.185,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7902,19.349999999999998,0.018472713999999998,109.9544,5257.1568,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7903,6.44,0.06625509788047809,99.87,1498.05,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7904,12.5,0.020739698,198.9742,995.3710000000001,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7905,7.825,0.186825823,253.5698,3805.047,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
7906,6.865,0.09512291,212.3218,427.4436,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
7907,7.5,0.03269312,238.7906,4040.7402,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7908,9.8,0.013841737,45.206,1211.756,22,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
7909,19.0,0.103449993,225.472,3169.208,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7910,8.27,0.089554186,150.8708,2407.5328,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7911,17.85,0.052257982,121.8072,2450.144,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7912,11.8,0.170251293,116.4834,1958.1178,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7913,20.6,0.048131556,187.1556,4693.89,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7914,20.7,0.026899856,73.9354,677.1186,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
7915,15.25,0.026663778,87.0198,2442.1544,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7916,12.35,0.06916929969598755,76.2328,1544.656,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7917,12.5,0.10990084300000001,83.0592,743.0328,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7918,15.2,0.033651278,108.9912,1965.4416,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
7919,18.25,0.075311837,122.6046,2988.1104,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7920,6.71,0.06625509788047809,218.9166,2394.8826,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
7921,11.8,0.039996021,176.7686,888.8430000000001,34,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
7922,6.63,0.010886324,57.2588,801.6232,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7923,16.25,0.04506213,167.5474,1010.6844,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
7924,12.35,0.041729735,36.3216,276.9728,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
7925,6.42,0.053426165,178.7002,4477.505,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
7926,14.65,0.083488992,161.3552,7148.0288,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
7927,13.65,0.06625509788047809,229.4668,4837.7028,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7928,20.2,0.060045008,128.3678,1398.8458,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7929,12.5,0.10402738,172.2448,1874.8928,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
7930,15.2,0.08353607099999999,255.433,9227.988000000001,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
7931,5.48,0.015169739,82.225,2247.075,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
7932,16.6,0.028382853,109.4596,647.1576,34,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
7933,12.1,0.061299600999999995,56.2614,552.614,17,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
7934,16.7,0.07058862099999999,107.9912,1419.4856,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7935,16.85,0.023201357000000002,45.9428,307.5996,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7936,7.365,0.042626422000000004,227.072,4074.696,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7937,9.195,0.10850167599999999,183.6634,2362.9242,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
7938,14.3,0.122571209,122.37299999999999,985.3839999999999,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7939,5.32,0.093408695,101.2674,2241.0828,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
7940,14.75,0.032731074,235.6906,5704.5744,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
7941,13.65,0.043386130999999994,80.2302,79.2302,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
7942,12.6,0.021969896000000003,248.6092,3237.1196,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7943,7.670000000000001,0.183948465,33.6216,934.7832,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
7944,10.6,0.033052168,49.7008,961.4152,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7945,8.63,0.054443762,184.6582,185.7582,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
7946,8.6,0.040172077,188.553,3795.06,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
